activityId,workerId,date,companyName,establishmentName,numberOfRuptures,numberProductsOutStorage,numberProductsOutShelf,rateOfRuptures,rateOutStorage,mixSize,duration,numberOfPictures,averageRating
5e3c15f393c7620002fb3667,5ddd223b81ab6c0002619aba,2020-02-11,MOINHO DO NORDESTE,Condor - Campo Largo - Centro,1,1,1,0.33,0.33,3,45.0,4,
5e3c15fc93c7620002fb3671,5e1de308d35962000264d677,2020-02-10,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,0,1,0.0,0.0,3,25.0,4,
5e3c15fc93c7620002fb3676,5ddd223b81ab6c0002619aba,2020-02-11,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,3,20.0,8,
5e3c15f3eaaf4200020c1958,5dc9bfcce3cf360002bf378b,2020-02-11,MOINHO DO NORDESTE,Condor - Pinhais - Av. Iraí,1,1,1,0.33,0.33,3,6.0,4,
5e3c15f093c7620002fb3653,5e076de374d8df0002d03163,2020-02-10,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,20.0,4,
5e3c15f193c7620002fb3658,5e076de374d8df0002d03163,2020-02-11,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,28.0,4,
5e3c162c46b8710002293fcd,5d90066411c9fd0002e7e431,2020-02-10,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,3,39.0,8,
5e3c162c46b8710002293fd2,5d90066411c9fd0002e7e431,2020-02-11,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,3,,8,
5e3c162d46b8710002293fdc,5e01045572df3f00023ad3de,2020-02-07,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,0,0,0.0,0.0,3,32.0,8,
5e3c162b93c7620002fb3686,5d1b8973b204600002a2b3c0,2020-02-10,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,1,1,2,0.33,0.33,3,42.0,5,
5e3c162c93c7620002fb368b,5d1b8973b204600002a2b3c0,2020-02-11,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,1,1,1,0.33,0.33,3,16.0,4,
5e3c162beaaf4200020c1974,5d1fa4239445ca0002ad77d8,2020-02-10,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,1,3,1,0.33,1.0,3,12.0,4,
5e3c6011be17c600028eb25b,5e13bb63825c400002e87ee7,2020-02-08,COCA-COLA FEMSA,Condor - Curitiba - Nilo Peçanha,238,276,259,0.76,0.88,314,251.0,17,
5e3c6122be17c600028eb281,5d4ca3dd8584f200027201be,2020-02-07,COCA-COLA FEMSA,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,314,81.0,21,
5e3c612236ca6b000254ec83,5e1de364d35962000264d778,2020-02-07,COCA-COLA FEMSA,Condor - Curitiba - Champagnat,0,0,5,0.0,0.0,314,225.0,22,
5e3c612336ca6b000254ec88,5def2841adb7900002d8841d,2020-02-08,COCA-COLA FEMSA,Condor - Curitiba - Champagnat,80,81,298,0.25,0.26,314,112.0,38,
5e3d4c2512b35d00024aa131,5dd5bc14d83f100002910d71,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Ahú,0,0,0,0.0,0.0,115,47.0,36,
5e3d4c2612b35d00024aa136,5df263b83f471c0002d3f15c,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Ahú,0,0,0,0.0,0.0,115,252.0,16,
5e3d4c2b8c9d2700022093ac,5de7e593d0943c000243b8d8,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,115,185.0,2,
5e3d4c2b8c9d2700022093b1,5e0883c967dd340002954f11,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,115,164.0,31,
5e3d4c258c9d270002209393,5e13bb63825c400002e87ee7,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,115,163.0,20,
5e3d4c268c9d270002209398,5dd5bc14d83f100002910d71,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,115,60.0,42,
5e3d4c278c9d27000220939d,5e16961c3e204b00021c8280,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,115,138.0,47,
5e3d4c2b6da4f50002d2f82c,5d62abd08e65c200021be3ef,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Torres,0,0,0,0.0,0.0,115,75.0,16,
5e3d4c256da4f50002d2f813,5de6a61a0fff460002c0493f,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,115,93.0,31,
5e3d4c266da4f50002d2f818,5e1de308d35962000264d677,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,115,37.0,20,
5e3d4c5b12b35d00024aa16e,5e16961c3e204b00021c8280,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Nilo Peçanha,0,0,0,0.0,0.0,314,206.0,49,
5e3d4c556da4f50002d2f852,5de6a61a0fff460002c0493f,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,314,32.0,0,
5e3d4c5a8c9d2700022093de,5d62abd08e65c200021be3ef,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Torres,0,0,0,0.0,0.0,314,13.0,14,
5e3d4c5a8c9d2700022093e3,5d62abd08e65c200021be3ef,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Torres,0,0,0,0.0,0.0,314,88.0,12,
5e3d4c5412b35d00024aa150,5ddfeb529779270002d18b8d,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,314,204.0,26,
5e3d4c5512b35d00024aa155,5e1de308d35962000264d677,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Champagnat,0,0,0,0.0,0.0,314,74.0,26,
5e3d4c548c9d2700022093c5,5dd5bc14d83f100002910d71,2020-02-10,COCA-COLA FEMSA,Condor - Curitiba - Ahú,0,0,0,0.0,0.0,314,68.0,36,
5e3d4c558c9d2700022093ca,5df263b83f471c0002d3f15c,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - Ahú,0,0,0,0.0,0.0,314,96.0,32,
5e3d62d56c0c0200020d7d34,5dd674384fe0c0000245ea16,2020-02-07,COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,314,143.0,16,
5e3d62fd5332ff00025035d7,5dd674384fe0c0000245ea16,2020-02-07,COCA-COLA FEMSA,Condor - Curitiba - Campo Comprido,0,0,0,0.0,0.0,115,139.0,27,
5e3d88be9a4db80002fd4d9e,5d1f657ee97704000234ee22,2020-02-09,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,115,224.0,33,
5e3d88bf9a4db80002fd4da3,5de6a61a0fff460002c0493f,2020-02-08,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,115,29.0,32,
5e3d88d99a4db80002fd4df0,5df6bb8a7dacc600022ab6e0,2020-02-09,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,314,,42,
5e3d88da9a4db80002fd4df5,5de80dc97700080002b69ce9,2020-02-08,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,314,324.0,31,
5e3d88ef9a4db80002fd4e3f,5d1f657ee97704000234ee22,2020-02-09,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,174,456.0,55,
5e3d88ef9a4db80002fd4e44,5de6a61a0fff460002c0493f,2020-02-08,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,174,43.0,48,
5e3d890721be8b000220bca5,5d1f657ee97704000234ee22,2020-02-09,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,28,535.0,30,
5e3d89fa21be8b000220bdab,5dd674384fe0c0000245ea16,2020-02-10,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,314,163.0,22,
5e3d8a1321be8b000220bde6,5ce9c746b9a0660034769abd,2020-02-10,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,115,165.0,16,
5e3d8a4521be8b000220be21,5e285936292af60002eb6d37,2020-02-09,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,314,69.0,20,
5e3d8a7421be8b000220be53,5e285936292af60002eb6d37,2020-02-09,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,174,101.0,51,
5e3d8a7421be8b000220be58,5ce9c746b9a0660034769abd,2020-02-10,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,174,353.0,34,
5e3d8a9921be8b000220bebc,5cc764c5e3cc6f00387529f3,2020-02-10,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,28,165.0,30,
5e3dd32bc055cbce36b838b4,5e194db2dc31d10002717961,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Arthur Bernardes,6,40,6,0.15,1.0,40,77.0,26,
5e3dd372b54391948b570210,5cc764c5e3cc6f00387529f3,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Portão,6,22,6,0.15,0.54,41,74.0,18,
5e3dd372c055cb577fb838e6,5dae645a554d5300020e450d,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Arthur Bernardes,10,33,11,0.24,0.8,41,98.0,20,
5e3dd3a1c055cb7b13b838eb,5da5f89c3778a80002097293,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Portão,1,18,0,0.03,0.45,40,136.0,32,
5e3dd3a1b543914364570215,5dd5254933d62b000238addf,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Arthur Bernardes,0,38,0,0.0,0.95,40,130.0,20,
5e3dd3c5c055cb1a4bb838f0,5dae645a554d5300020e450d,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Portão,5,29,6,0.12,0.71,41,97.0,18,
5e3dd3c5b543912785570226,5dd5254933d62b000238addf,2020-02-10,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Arthur Bernardes,0,41,0,0.0,1.0,41,58.0,16,
5e418690f576427b8041e268,5d1e87b2e492330002e8a31d,2020-02-11,COCA-COLA FEMSA,Super Muffato - Curitiba - Tarumã,0,0,0,0.0,0.0,115,166.0,19,
5e4186912e2072167704045b,5def2841adb7900002d8841d,2020-02-11,COCA-COLA FEMSA,,0,0,0,0.0,0.0,115,174.0,27,
5e4187bd2e207234dd0404ac,5da7737f7b108100023cda31,2020-02-11,COCA-COLA FEMSA,Max Atacadista - Curitiba - Bairro Alto,0,0,0,0.0,0.0,314,125.0,43,
5e4187bef57642e5e341e31d,5d1e87b2e492330002e8a31d,2020-02-11,COCA-COLA FEMSA,Super Muffato - Curitiba - Tarumã,0,0,0,0.0,0.0,314,183.0,58,
5e4187bd13f5cf6be0aa2b2b,5def2841adb7900002d8841d,2020-02-11,COCA-COLA FEMSA,,0,0,0,0.0,0.0,314,173.0,29,
5e41900ff576427c6541e8aa,5dd674384fe0c0000245ea16,2020-02-11,COCA-COLA FEMSA,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,314,102.0,17,
5e41900ff57642a43c41e8b2,5d45f2ae684ea50002072e61,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - São Braz,0,0,0,0.0,0.0,314,109.0,18,
5e42ab8bda06eb02e4ea543f,5dd5bc14d83f100002910d71,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. Paraná,0,0,0,0.0,0.0,314,127.0,44,
5e42ab88da06ebb2e6ea5435,5d62abd08e65c200021be3ef,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. das Torres,0,0,0,0.0,0.0,314,36.0,13,
5e42abba63291b0fcc9e1f1b,5dda06cc44b2af00025a45e1,2020-02-12,COCA-COLA FEMSA,Walmart - Curitiba - Juvevê,0,0,0,0.0,0.0,314,68.0,24,
5e42af8fb98cd68d512acca2,5dd5bc14d83f100002910d71,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. Paraná,0,0,0,0.0,0.0,115,62.0,36,
5e42af8eb98cd679c92acc9d,5d28e7901313480002c6bb94,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. das Torres,0,0,0,0.0,0.0,115,31.0,16,
5e42af8df83ab3a9114a8164,5dda06cc44b2af00025a45e1,2020-02-12,COCA-COLA FEMSA,Walmart - Curitiba - Juvevê,0,0,0,0.0,0.0,115,94.0,10,
5e42af8ff83ab332654a816e,5dc8372b6dc607000237b14c,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Pinheirinho,0,0,0,0.0,0.0,115,123.0,30,
5e42af8ee5d3b21b4facbd23,5d28e7901313480002c6bb94,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Torres,0,0,0,0.0,0.0,115,14.0,16,
5e42af8ef83ab377dd4a8169,5e0d24ce283cdf00027c2c5d,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Santa Felicidade,0,0,0,0.0,0.0,115,,30,
5e42b007e5d3b21d9aacbda0,5d28e7901313480002c6bb94,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Torres,0,0,0,0.0,0.0,174,41.0,24,
5e42b00bb98cd65b6e2acccd,5dd5bc14d83f100002910d71,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. Paraná,0,0,0,0.0,0.0,174,126.0,158,
5e42b00bf83ab3be4b4a8191,5e194db2dc31d10002717961,2020-02-12,COCA-COLA FEMSA,Walmart - Curitiba - Jardim das Américas,0,0,0,0.0,0.0,174,134.0,38,
5e42b00bfc485bfd4715602a,5e299be7c5e3d30002d1a6fd,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Xaxim,0,0,0,0.0,0.0,174,28.0,52,
5e42b008b98cd631fa2accc3,5d28e7901313480002c6bb94,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. das Torres,0,0,0,0.0,0.0,174,21.0,28,
5e42b007f83ab3fd534a8187,5e1de308d35962000264d677,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,174,34.0,39,
5e42b081b98cd603ad2accf9,5d28e7901313480002c6bb94,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Torres,0,0,0,0.0,0.0,28,40.0,7,
5e42b081f4030bce636e237f,5d28e7901313480002c6bb94,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. das Torres,0,0,0,0.0,0.0,28,21.0,18,
5e42b084f4030bbef96e2389,5dd5bc14d83f100002910d71,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Av. Paraná,0,0,0,0.0,0.0,28,75.0,48,
5e42b082b98cd67e932accfe,5dae645a554d5300020e450d,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Portão,0,0,0,0.0,0.0,28,41.0,30,
5e42b084e5d3b2b864acbde1,5e299be7c5e3d30002d1a6fd,2020-02-12,COCA-COLA FEMSA,Big - Curitiba - Xaxim,0,0,0,0.0,0.0,28,61.0,41,
5e42b6a2e5d3b2c3beacc02d,5db0ed3108a9ce00021639c6,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Pinheirinho,0,0,0,0.0,0.0,314,140.0,28,
5e42b6a0f4030bbc686e2521,5dc8d08b1d748d00029a597c,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Água Verde,0,0,0,0.0,0.0,314,108.0,27,
5e42b6a3f4030b5f7a6e2526,5d1eb0ac05834f0002a6f85f,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Brasília,0,0,0,0.0,0.0,314,125.0,4,
5e42b6a3b98cd60c062acfe5,5df263b83f471c0002d3f15c,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Cajuru,0,0,0,0.0,0.0,314,139.0,36,
5e42b6de4c4f3317a386315f,5d1eb0ac05834f0002a6f85f,2020-02-12,COCA-COLA FEMSA,Condor - Curitiba - Brasília,0,0,0,0.0,0.0,115,166.0,32,
5e42bf03e5d3b218adacc9ac,5de7a14fccd3f400029548b6,2020-02-12,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Arthur Bernardes,10,34,10,0.24,0.83,41,87.0,17,
5e42bf03e7aca0a8cde98d01,5dae645a554d5300020e450d,2020-02-12,STIVAL ALIMENTOS INDUSTRIA E COMERCIO S/A,Big - Curitiba - Portão,4,27,4,0.1,0.66,41,134.0,0,
5e3582486e7b6c0002ce2870,5da5f89c3778a80002097293,2020-02-01,MOINHO DO NORDESTE,Condor - Curitiba - Wenceslau Braz,1,1,1,0.33,0.33,3,,6,
5e358cbc334f730002a5799b,5d1fa4239445ca0002ad77d8,2020-02-01,MOINHO DO NORDESTE,Condor - Curitiba - Derosso,0,1,0,0.0,0.33,3,,6,
5e380c121b2cb9000207f84c,5d1fa4239445ca0002ad77d8,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Marechal,0,1,0,0.0,0.33,3,,6,
5e380d0fca36e30002b49f84,5d94b47d7574da0002e493d5,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Nilo Peçanha,1,3,1,0.33,1.0,3,,6,
5e380d47ca36e30002b49f9a,5cc764c5e3cc6f00387529f3,2020-02-03,LOHN BIER,Mercadorama - Curitiba - Comendador Araújo,4,10,6,0.33,0.83,12,,24,
5e380d47ca36e30002b49f9e,5cc764c5e3cc6f00387529f3,2020-02-03,LOMAN COGUMELOS,Mercadorama - Curitiba - Comendador Araújo,9,10,9,0.9,1.0,10,,20,
5e380d47ca36e30002b49fa2,5cc764c5e3cc6f00387529f3,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Comendador Araújo,3,3,3,1.0,1.0,3,,6,
5e380ec1ad0c000002fd84c2,5cc764c5e3cc6f00387529f3,2020-02-03,LOHN BIER,Mercadorama - Curitiba - General Osório,4,8,8,0.33,0.67,12,,24,
5e380ec1ad0c000002fd84c6,5cc764c5e3cc6f00387529f3,2020-02-03,LOMAN COGUMELOS,Mercadorama - Curitiba - General Osório,10,10,10,1.0,1.0,10,,20,
5e380ec1ad0c000002fd84ca,5cc764c5e3cc6f00387529f3,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - General Osório,3,3,3,1.0,1.0,3,,6,
5e38103246dd2200020107ae,5de138e6786feb0002d38347,2020-02-03,MOINHO DO NORDESTE,Condor -  Araucária - Bairro Costeira,0,0,0,0.0,0.0,3,,6,
5e3811b446dd22000201083c,5d6a67e857564a000280bcd4,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - São Braz,0,1,0,0.0,0.33,3,,6,
5e381325b647660002e951a6,5ce897b9b9a066003474ac32,2020-02-03,MOINHO DO NORDESTE,Condor -  Paranaguá - Raia,0,2,0,0.0,0.67,3,,6,
5e3813cbb647660002e951f5,5de2999e585cc6000210ad6c,2020-02-03,MOINHO DO NORDESTE,Condor - Ponta Grossa - Oficinas,0,0,0,0.0,0.0,3,,6,
5e381b12f9af6700025fab77,5cc764c5e3cc6f00387529f3,2020-02-03,LOHN BIER,Mercadorama - Curitiba - Batel,4,10,4,0.33,0.83,12,,24,
5e381fe634233a000253678a,5e04521d7ab6e50002bbba07,2020-02-03,MOINHO DO NORDESTE,Condor - Joinville - Itaum,0,1,0,0.0,0.33,3,,6,
5e381fe634233a000253678e,5e04521d7ab6e50002bbba07,2020-02-03,ROOTS TO GO,Condor - Joinville - Itaum,0,5,0,0.0,1.0,5,,10,
5e382a22d88a03000218513e,5cc764c5e3cc6f00387529f3,2020-02-03,LOHN BIER,Mercadorama - Curitiba - Rebouças,2,11,2,0.17,0.92,12,,24,
5e382a22d88a030002185142,5cc764c5e3cc6f00387529f3,2020-02-03,LOMAN COGUMELOS,Mercadorama - Curitiba - Rebouças,8,10,8,0.8,1.0,10,,20,
5e382a22d88a030002185146,5cc764c5e3cc6f00387529f3,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Rebouças,3,3,3,1.0,1.0,3,,6,
5e382b15f9af6700025fb209,5d16487bb67b2200027fd0b0,2020-02-03,LOMAN COGUMELOS,Big - Curitiba - Xaxim,7,10,7,0.7,1.0,10,,20,
5e382b15f9af6700025fb205,5d16487bb67b2200027fd0b0,2020-02-03,LOHN BIER,Big - Curitiba - Xaxim,3,9,4,0.25,0.75,12,,24,
5e382b15f9af6700025fb20d,5d16487bb67b2200027fd0b0,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Xaxim,1,3,1,0.33,1.0,3,,6,
5e382dba75c15c00024b5aaf,5d94b47d7574da0002e493d5,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Ahú,2,2,2,0.67,0.67,3,,6,
5e3832b52db74900026052c5,5dd754ad0c1cb60002db67b3,2020-02-03,LOMAN COGUMELOS,"Super Muffato - Londrina - Madre ",6,10,6,0.6,1.0,10,,20,
5e3832b52db74900026052c9,5dd754ad0c1cb60002db67b3,2020-02-03,SEU DIVINO,"Super Muffato - Londrina - Madre ",5,11,5,0.45,1.0,11,,22,
5e3836e02db749000260544a,5cc764c5e3cc6f00387529f3,2020-02-03,LOHN BIER,Mercadorama - Curitiba - XV de Novembro,10,12,10,0.83,1.0,12,,24,
5e3836e02db749000260544e,5cc764c5e3cc6f00387529f3,2020-02-03,LOMAN COGUMELOS,Mercadorama - Curitiba - XV de Novembro,9,10,9,0.9,1.0,10,,20,
5e38378fdd1c290002d2bdcd,5de2999e585cc6000210ad6c,2020-02-03,MOINHO DO NORDESTE,Condor - Ponta Grossa - Nova Rússia,0,1,0,0.0,0.33,3,,6,
5e3838c0dd1c290002d2be92,5dec10bef3609700028887a4,2020-02-03,MOINHO DO NORDESTE,Condor -  Maringá - Av. Colombo,0,0,0,0.0,0.0,3,,6,
5e383b7875c15c00024b5f69,5dae1bdcfd8abd000253b680,2020-02-03,LOMAN COGUMELOS,Big - Curitiba - Av. Paraná,10,10,10,1.0,1.0,10,,20,
5e383b7875c15c00024b5f65,5dae1bdcfd8abd000253b680,2020-02-03,LOHN BIER,Big - Curitiba - Av. Paraná,2,7,4,0.17,0.58,12,,24,
5e383c0375c15c00024b5f75,5daa32561f47c700024aa1f6,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Brasília,0,1,0,0.0,0.33,3,,6,
5e38424875c15c00024b6279,5e069df374d8df0002cff269,2020-02-03,LOHN BIER,Mercadorama - Curitiba - Bacacheri,0,0,0,0.0,0.0,12,,24,
5e38424875c15c00024b6281,5e069df374d8df0002cff269,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Mercadorama - Curitiba - Bacacheri,0,0,0,0.0,0.0,3,,6,
5e38424875c15c00024b627d,5e069df374d8df0002cff269,2020-02-03,LOMAN COGUMELOS,Mercadorama - Curitiba - Bacacheri,0,9,0,0.0,0.9,10,,20,
5e38425675c15c00024b628b,5dec10bef3609700028887a4,2020-02-03,MOINHO DO NORDESTE,Condor -  Maringá  - Av. Paranà,0,0,0,0.0,0.0,3,,6,
5e3846e83b26a6000212f6c8,5e0147bd87e3f10002390449,2020-02-03,MOINHO DO NORDESTE,Condor - Almirante Tamandaré - Alto Pinheiros,0,1,0,0.0,0.33,3,,6,
5e384c5f75c15c00024b6756,5d2b478afee3f400023e27af,2020-02-03,MOINHO DO NORDESTE,Condor -  Paranaguá - Centro,0,2,0,0.0,0.67,3,,6,
5e384cdb3b26a6000212f974,5ce9c746b9a0660034769abd,2020-02-03,LOMAN COGUMELOS,Big - Curitiba - Torres,10,10,10,1.0,1.0,10,,20,
5e385273a8239c00020d9bc7,5d94b47d7574da0002e493d5,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Boa Vista,0,1,0,0.0,0.33,3,,6,
5e385545a8239c00020da7b9,5dba2ec821b78d000233c88e,2020-02-03,LOHN BIER,Big - Curitiba - Boa Vista,0,12,0,0.0,1.0,12,,24,
5e385aeba6c73300022acc3c,5d94b47d7574da0002e493d5,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Santa Cândida,0,0,0,0.0,0.0,3,,6,
5e386c2f1e16f8000291f87b,5d1fa4239445ca0002ad77d8,2020-02-03,LOHN BIER,Walmart - Curitiba - Jardim das Américas,2,10,4,0.17,0.83,12,,24,
5e386c301e16f8000291f883,5d1fa4239445ca0002ad77d8,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,3,3,3,1.0,1.0,3,,6,
5e386c301e16f8000291f87f,5d1fa4239445ca0002ad77d8,2020-02-03,LOMAN COGUMELOS,Walmart - Curitiba - Jardim das Américas,10,10,10,1.0,1.0,10,,20,
5e386c351e16f8000291f88a,5d1fa4239445ca0002ad77d8,2020-02-03,LOHN BIER,Walmart - Curitiba - Jardim das Américas,2,10,4,0.17,0.83,12,,24,
5e386c351e16f8000291f88e,5d1fa4239445ca0002ad77d8,2020-02-03,LOMAN COGUMELOS,Walmart - Curitiba - Jardim das Américas,10,10,10,1.0,1.0,10,,20,
5e386c351e16f8000291f892,5d1fa4239445ca0002ad77d8,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Walmart - Curitiba - Jardim das Américas,3,3,3,1.0,1.0,3,,6,
5e386d0a0f7fad0002bab60c,5d1fa4239445ca0002ad77d8,2020-02-03,LOHN BIER,Big - Curitiba - Av. das Torres,4,12,4,0.33,1.0,12,,24,
5e386d0a0f7fad0002bab614,5d1fa4239445ca0002ad77d8,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Av. das Torres,0,3,0,0.0,1.0,3,,6,
5e386d0a0f7fad0002bab610,5d1fa4239445ca0002ad77d8,2020-02-03,LOMAN COGUMELOS,Big - Curitiba - Av. das Torres,10,10,10,1.0,1.0,10,,20,
5e386d0bb4b68d0002e15f17,5d1fa4239445ca0002ad77d8,2020-02-03,LOHN BIER,Big - Curitiba - Av. das Torres,4,12,4,0.33,1.0,12,,24,
5e386d0bb4b68d0002e15f1b,5d1fa4239445ca0002ad77d8,2020-02-03,LOMAN COGUMELOS,Big - Curitiba - Av. das Torres,10,10,10,1.0,1.0,10,,20,
5e386d0bb4b68d0002e15f1f,5d1fa4239445ca0002ad77d8,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Av. das Torres,0,3,0,0.0,1.0,3,,6,
5e38704fb4b68d0002e16369,5e0b280078659d00020450df,2020-02-03,MOINHO DO NORDESTE,Condor - Curitiba - Santa Felicidade,0,2,0,0.0,0.67,3,,6,
5e3876dea1d676000249d7f4,5cc764c5e3cc6f00387529f3,2020-02-03,LOHN BIER,Big - Curitiba - Portão,2,12,2,0.17,1.0,12,,24,
5e3876dea1d676000249d7f8,5cc764c5e3cc6f00387529f3,2020-02-03,LOMAN COGUMELOS,Big - Curitiba - Portão,4,6,4,0.4,0.6,10,,20,
5e3876dea1d676000249d7fc,5cc764c5e3cc6f00387529f3,2020-02-03,NOVILHO NOBRE (CÂMARA FRIA),Big - Curitiba - Portão,1,3,1,0.33,1.0,3,,6,
